text,url,source_url,concatenated
Jeeves,https://tvtropes.org/pmwiki/pmwiki.php/Literature/JeevesAndWooster,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Jeeves':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/JeevesAndWooster'
Jessica Jones (2015),https://tvtropes.org/pmwiki/pmwiki.php/Series/JessicaJones2015,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Jessica Jones (2015)':'https://tvtropes.org/pmwiki/pmwiki.php/Series/JessicaJones2015'
John Doe,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheJoker,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'John Doe':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TheJoker'
JoJo's Bizarre Adventure: Battle Tendency,https://tvtropes.org/pmwiki/pmwiki.php/Manga/JojosBizarreAdventureBattleTendency,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'JoJo's Bizarre Adventure: Battle Tendency':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/JojosBizarreAdventureBattleTendency'
Jonathan Strange & Mr. Norrell,https://tvtropes.org/pmwiki/pmwiki.php/Literature/JonathanStrangeAndMrNorrell,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Jonathan Strange & Mr. Norrell':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/JonathanStrangeAndMrNorrell'
Jonathan Strange & Mr. Norrell,https://tvtropes.org/pmwiki/pmwiki.php/Series/JonathanStrangeAndMrNorrell,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Jonathan Strange & Mr. Norrell':'https://tvtropes.org/pmwiki/pmwiki.php/Series/JonathanStrangeAndMrNorrell'
Journey to Chaos,https://tvtropes.org/pmwiki/pmwiki.php/Literature/JourneyToChaos,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Journey to Chaos':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/JourneyToChaos'
Juggernaut,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JuggernautMarvelComics,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Juggernaut':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JuggernautMarvelComics'
Julius Caesar,https://tvtropes.org/pmwiki/pmwiki.php/Theatre/JuliusCaesar,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Julius Caesar':'https://tvtropes.org/pmwiki/pmwiki.php/Theatre/JuliusCaesar'
Jupiter Ascending,https://tvtropes.org/pmwiki/pmwiki.php/Film/JupiterAscending,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Jupiter Ascending':'https://tvtropes.org/pmwiki/pmwiki.php/Film/JupiterAscending'
Kamen Rider Ex-Aid,https://tvtropes.org/pmwiki/pmwiki.php/Series/KamenRiderExAid,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Kamen Rider Ex-Aid':'https://tvtropes.org/pmwiki/pmwiki.php/Series/KamenRiderExAid'
KanColle,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KanColle,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'KanColle':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KanColle'
Kevin & Kell,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/KevinAndKell,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'Kevin & Kell':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/KevinAndKell'
Kherishdar,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Kherishdar,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Kherishdar':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Kherishdar'
Kid Icarus: Uprising,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KidIcarusUprising,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Kid Icarus: Uprising':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KidIcarusUprising'
Kindred of the East,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/KindredOfTheEast,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Kindred of the East':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/KindredOfTheEast'
King of the Hill,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KingOfTheHill,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WesternAnimation,'King of the Hill':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KingOfTheHill'
Knights of the Old Republic,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KnightsOfTheOldRepublic,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Knights of the Old Republic':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/KnightsOfTheOldRepublic'
Known Space,https://tvtropes.org/pmwiki/pmwiki.php/Literature/KnownSpace,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Known Space':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/KnownSpace'
Kokoro Connect,https://tvtropes.org/pmwiki/pmwiki.php/Literature/KokoroConnect,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Kokoro Connect':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/KokoroConnect'
Kroniki Drugiego Kręgu,https://tvtropes.org/pmwiki/pmwiki.php/Literature/KronikiDrugiegoKregu,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Kroniki Drugiego Kręgu':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/KronikiDrugiegoKregu'
Kubo and the Two Strings,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KuboAndTheTwoStrings,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Kubo and the Two Strings':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KuboAndTheTwoStrings'
KULT,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Kult,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'KULT':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Kult'
Kung Fu Panda 2,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KungFuPanda2,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Kung Fu Panda 2':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/KungFuPanda2'
Labyrinth,https://tvtropes.org/pmwiki/pmwiki.php/Film/Labyrinth,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Labyrinth':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Labyrinth'
Lash,https://tvtropes.org/pmwiki/pmwiki.php/Literature/DresdenFiles,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Lash':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/DresdenFiles'
Last and First Men,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LastAndFirstMen,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Last and First Men':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/LastAndFirstMen'
League of Legends,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/LeagueOfLegends,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'League of Legends':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/LeagueOfLegends'
League of Magi,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LeagueOfMagi,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'League of Magi':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/LeagueOfMagi'
Lensman,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Lensman,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Lensman':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Lensman'
Les Voyageurs Sans Souci,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LesVoyageursSansSouci,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Les Voyageurs Sans Souci':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/LesVoyageursSansSouci'
Less Wrong,https://tvtropes.org/pmwiki/pmwiki.php/Blog/LessWrong,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'Less Wrong':'https://tvtropes.org/pmwiki/pmwiki.php/Blog/LessWrong'
Level E,https://tvtropes.org/pmwiki/pmwiki.php/Manga/LevelE,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Level E':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/LevelE'
Lex Luthor,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/LexLuthor,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Lex Luthor':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/LexLuthor'
Liaden Universe,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LiadenUniverse,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Liaden Universe':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/LiadenUniverse'
Liir,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SwordOfTheStars,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Liir':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SwordOfTheStars'
Look to the West,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LookToTheWest,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'Look to the West':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/LookToTheWest'
"Love, Death & Robots",https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/LoveDeathAndRobots,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WesternAnimation,"'Love, Death & Robots':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/LoveDeathAndRobots'"
Lusternia,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Lusternia,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Lusternia':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Lusternia'
Mad Rat Dead,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MadRatDead,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Mad Rat Dead':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MadRatDead'
Made in Abyss,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MadeInAbyss,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Made in Abyss':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/MadeInAbyss'
Mage: The Ascension,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MageTheAscension,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Mage: The Ascension':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MageTheAscension'
Mage: The Awakening,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MageTheAwakening,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Mage: The Awakening':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MageTheAwakening'
"Magic, Inc.",https://tvtropes.org/pmwiki/pmwiki.php/Literature/MagicInc,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,"'Magic, Inc.':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/MagicInc'"
Magic: The Gathering,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MagicTheGathering,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/CardGames,'Magic: The Gathering':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MagicTheGathering'
Magical Record Lyrical Nanoha Force,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MagicalRecordLyricalNanohaForce,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Magical Record Lyrical Nanoha Force':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/MagicalRecordLyricalNanohaForce'
Mahabharata,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Mahabharata,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Mahabharata':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Mahabharata'
Majin Tantei Nougami Neuro,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MajinTanteiNougamiNeuro,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Majin Tantei Nougami Neuro':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/MajinTanteiNougamiNeuro'
Malazan Book of the Fallen,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MalazanBookOfTheFallen,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Malazan Book of the Fallen':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/MalazanBookOfTheFallen'
Mass Effect 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffect2,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Mass Effect 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffect2'
Mass Effect 3,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffect3,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Mass Effect 3':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffect3'
Mass Effect: Andromeda,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffectAndromeda,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Mass Effect: Andromeda':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffectAndromeda'
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Mazinger Z':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ'
minus.,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Minus,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'minus.':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/Minus'
Miracleman,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Miracleman,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'Miracleman':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Miracleman'
Miraculous Ladybug,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MiraculousLadybug,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'Miraculous Ladybug':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MiraculousLadybug'
Misery,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Misery,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Misery':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/Misery'
Mistborn: Secret History,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MistbornSecretHistory,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Mistborn: Secret History':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/MistbornSecretHistory'
Mistborn: The Original Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Literature/MistbornTheOriginalTrilogy,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Mistborn: The Original Trilogy':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/MistbornTheOriginalTrilogy'
Monark,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Monark,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Monark':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Monark'
Mononoke,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Mononoke,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Mononoke':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/Mononoke'
Monster Loves You!,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MonsterLovesYou,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Monster Loves You!':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MonsterLovesYou'
Monsters University,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MonstersUniversity,https://tvtropes.org/pmwiki/pmwiki.php/Main/BlueAndOrangeMorality,'Monsters University':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MonstersUniversity'
morphE,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/MorphE,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'morphE':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/MorphE'
Mr. Robot,https://tvtropes.org/pmwiki/pmwiki.php/Series/MrRobot,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Mr. Robot':'https://tvtropes.org/pmwiki/pmwiki.php/Series/MrRobot'
Mushishi,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Mushishi,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Mushishi':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Mushishi'
Mutants & Masterminds,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MutantsAndMasterminds,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Mutants & Masterminds':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/MutantsAndMasterminds'
My Cat from Hell,https://tvtropes.org/pmwiki/pmwiki.php/Series/MyCatFromHell,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'My Cat from Hell':'https://tvtropes.org/pmwiki/pmwiki.php/Series/MyCatFromHell'
My Deepest Secret,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/MyDeepestSecret,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Webcomics,'My Deepest Secret':'https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/MyDeepestSecret'
My Little Pony: Friendship Is Magic,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MyLittlePonyFriendshipIsMagic,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/FanWorks,'My Little Pony: Friendship Is Magic':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MyLittlePonyFriendshipIsMagic'
Mystery Science Theater 3000,https://tvtropes.org/pmwiki/pmwiki.php/Series/MysteryScienceTheater3000,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Mystery Science Theater 3000':'https://tvtropes.org/pmwiki/pmwiki.php/Series/MysteryScienceTheater3000'
Neon Genesis Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Neon Genesis Evangelion':'https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion'
NES Godzilla Creepypasta,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NESGodzillaCreepypasta,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'NES Godzilla Creepypasta':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/NESGodzillaCreepypasta'
New 52,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/New52,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/ComicBooks,'New 52':'https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/New52'
New World of Darkness,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/NewWorldOfDarkness,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'New World of Darkness':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/NewWorldOfDarkness'
New York Magician,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NewYorkMagician,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WebOriginal,'New York Magician':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/NewYorkMagician'
No Country for Old Men,https://tvtropes.org/pmwiki/pmwiki.php/Film/NoCountryForOldMen,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'No Country for Old Men':'https://tvtropes.org/pmwiki/pmwiki.php/Film/NoCountryForOldMen'
Nobilis,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Nobilis,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Nobilis':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Nobilis'
Nyaruko: Crawling with Love!,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NyarukoCrawlingWithLove,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Nyaruko: Crawling with Love!':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/NyarukoCrawlingWithLove'
Old World of Darkness,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/OldWorldOfDarkness,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Old World of Darkness':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/OldWorldOfDarkness'
OMORI,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Omori,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'OMORI':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Omori'
Onyx Equinox,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/OnyxEquinox,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WesternAnimation,'Onyx Equinox':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/OnyxEquinox'
Out of the Dark,https://tvtropes.org/pmwiki/pmwiki.php/Literature/OutOfTheDark,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Out of the Dark':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/OutOfTheDark'
Pandora,https://tvtropes.org/pmwiki/pmwiki.php/Series/Pandora,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Pandora':'https://tvtropes.org/pmwiki/pmwiki.php/Series/Pandora'
Paranoia,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Paranoia,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Paranoia':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Paranoia'
Parasyte,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Parasyte,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/AnimeAndManga,'Parasyte':'https://tvtropes.org/pmwiki/pmwiki.php/Manga/Parasyte'
Pathfinder,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Pathfinder,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Pathfinder':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Pathfinder'
Perdido Street Station,https://tvtropes.org/pmwiki/pmwiki.php/Literature/PerdidoStreetStation,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/Literature,'Perdido Street Station':'https://tvtropes.org/pmwiki/pmwiki.php/Literature/PerdidoStreetStation'
Perihelion,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Perihelion,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Perihelion':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Perihelion'
Person of Interest,https://tvtropes.org/pmwiki/pmwiki.php/Series/PersonOfInterest,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionTV,'Person of Interest':'https://tvtropes.org/pmwiki/pmwiki.php/Series/PersonOfInterest'
Persona 4,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Persona4,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Persona 4':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Persona4'
Pet Alien,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/PetAlien,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/WesternAnimation,'Pet Alien':'https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/PetAlien'
Planescape,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Planescape,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/TabletopGames,'Planescape':'https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Planescape'
Planescape: Torment,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PlanescapeTorment,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Planescape: Torment':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PlanescapeTorment'
Pokémon Black 2 and White 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PokemonBlack2AndWhite2,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Pokémon Black 2 and White 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/PokemonBlack2AndWhite2'
Portal 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Portal2,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/VideoGames,'Portal 2':'https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Portal2'
Predator,https://tvtropes.org/pmwiki/pmwiki.php/Film/Predator,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Predator':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Predator'
Predators,https://tvtropes.org/pmwiki/pmwiki.php/Film/Predators,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Predators':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Predators'
Prometheus,https://tvtropes.org/pmwiki/pmwiki.php/Film/Prometheus,https://tvtropes.org/pmwiki/pmwiki.php/BlueAndOrangeMorality/LiveActionFilms,'Prometheus':'https://tvtropes.org/pmwiki/pmwiki.php/Film/Prometheus'
